Census year,CLUE small area,Trading name,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude
2021,Carlton,New York Minute,Cafes and Restaurants,Seats - Indoor,20,144.9662956,-37.79881346
2021,North Melbourne,The Hot Poppy,Cafes and Restaurants,Seats - Outdoor,30,144.9490008,-37.80475134
2021,North Melbourne,Errol's Cafe,Cafes and Restaurants,Seats - Indoor,40,144.9490845,-37.80345551
2021,North Melbourne,Nizams Indian Restaurant,Cafes and Restaurants,Seats - Outdoor,4,144.9487145,-37.80474818
2021,North Melbourne,BBQ Brothers 10,Cafes and Restaurants,Seats - Indoor,76,144.9581242,-37.80460723
2021,North Melbourne,Affinity On Errol,Cafes and Restaurants,Seats - Indoor,30,144.9500957,-37.80223491
2021,North Melbourne,A Treat of France,Cafes and Restaurants,Seats - Indoor,32,144.9551703,-37.80032164
2021,North Melbourne,Mum Mum Asian Street Food,Cafes and Restaurants,Seats - Indoor,42,144.9540071,-37.79936515
2021,Southbank,Malthouse Cafe,Cafes and Restaurants,Seats - Indoor,100,144.9669591,-37.8271278
2021,Southbank,Malthouse Cafe,Cafes and Restaurants,Seats - Outdoor,40,144.9669591,-37.8271278
2021,Southbank,Sake Restaurant and Bar,Cafes and Restaurants,Seats - Indoor,130,144.9681703,-37.82094204
2021,Southbank,Sake Restaurant and Bar,Cafes and Restaurants,Seats - Outdoor,70,144.9681703,-37.82094204
2021,Docklands,Hooks At The Yarra,Cafes and Restaurants,Seats - Outdoor,60,144.9474808,-37.82484035
2021,Docklands,Anchor Eatery,Takeaway Food Services,Seats - Outdoor,7,144.935919,-37.82238445
2021,Port Melbourne,Black Jack Cafe,Cafes and Restaurants,Seats - Outdoor,32,144.9208732,-37.82605979
2021,Port Melbourne,Sabre Cafe,Cafes and Restaurants,Seats - Outdoor,22,144.9063357,-37.82797662
2021,Port Melbourne,The Wharf Bakehouse,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,12,144.9095132,-37.82669968
2021,Southbank,Soho Restaurant & Bar,Cafes and Restaurants,Seats - Indoor,60,144.9633741,-37.82092447
2021,Southbank,Hopscotch,Cafes and Restaurants,Seats - Indoor,60,144.9633741,-37.82092447
2021,Southbank,DOC Southbank,Cafes and Restaurants,Seats - Outdoor,30,144.9638277,-37.82082683
2021,Southbank,Frankie Walter Peta,Cafes and Restaurants,Seats - Indoor,15,144.9621826,-37.82171509
2021,Southbank,McDonalds,Cafes and Restaurants,Seats - Indoor,82,144.9621826,-37.82171509
2021,Southbank,Cote Terra Adicion,Cafes and Restaurants,Seats - Outdoor,40,144.9622896,-37.8226721
2021,Southbank,Lucky Chan's,Cafes and Restaurants,Seats - Outdoor,140,144.9583299,-37.8231616
2021,Southbank,Studio Coffee,Cafes and Restaurants,Seats - Indoor,100,144.9523193,-37.82542999
2021,Southbank,Wonder sushi Melbourne,Takeaway Food Services,Seats - Outdoor,8,144.9651132,-37.82255516
2021,Melbourne (Remainder),Riverside Skate Park,"Sports and Physical Recreation Venues, Grounds and Facilities Operation",Seats - Outdoor,16,144.9725296,-37.82087847
2021,South Yarra,Gilson,Cafes and Restaurants,Seats - Outdoor,32,144.9817,-37.8343169
2021,Parkville,Think Asia VCCC,Cafes and Restaurants,Seats - Indoor,44,144.9566714,-37.80018543
2021,Parkville,Royal Cafe 248,Cafes and Restaurants,Seats - Outdoor,112,144.9495226,-37.79363105
2021,Parkville,State Netball & Hockey Centre Cafe,Cafes and Restaurants,Seats - Indoor,51,144.9476846,-37.78533329
2021,West Melbourne (Industrial),Mia Riverside Takeaway,Takeaway Food Services,Seats - Outdoor,8,144.9105995,-37.8038076
2021,Docklands,Velluto,Cafes and Restaurants,Seats - Indoor,20,144.9522269,-37.81841173
2021,Docklands,Origami Sushi & Noodles,Takeaway Food Services,Seats - Outdoor,4,144.9473509,-37.81812972
2021,Docklands,Platform 28,Cafes and Restaurants,Seats - Outdoor,90,144.9498285,-37.81922043
2021,Docklands,Off With The Ferries,Cafes and Restaurants,Seats - Indoor,20,144.9452948,-37.81711586
2021,Docklands,Subway,Cafes and Restaurants,Seats - Outdoor,40,144.9379984,-37.81328752
2021,Docklands,Urban Alley Brewery,"Pubs, Taverns and Bars",Seats - Indoor,300,144.9379984,-37.81328752
2021,Docklands,Perso,Cafes and Restaurants,Seats - Indoor,24,144.9524789,-37.82288363
2021,Kensington,Crust Gourmet Pizza Bar Kensington,Takeaway Food Services,Seats - Indoor,4,144.9284456,-37.79402116
2021,Kensington,Kazbah Egyptian Street Food,Cafes and Restaurants,Seats - Outdoor,6,144.9299305,-37.79360993
2022,Melbourne (CBD),Riverland Bar,"Pubs, Taverns and Bars",Seats - Indoor,20,144.9686538,-37.81867875
2022,Melbourne (CBD),Lau's Cafe 888,Takeaway Food Services,Seats - Indoor,3,144.9564864,-37.81987545
2022,Melbourne (CBD),Chef Tan Chinese Restaurant,Cafes and Restaurants,Seats - Indoor,60,144.9559691,-37.82039905
2022,Melbourne (CBD),Flinders Kebab,Takeaway Food Services,Seats - Indoor,12,144.9564351,-37.82024152
2022,Melbourne (CBD),Quincy Hotel Melbourne,Accommodation,Seats - Outdoor,20,144.9568891,-37.81962534
2022,Melbourne (CBD),Rocket Burgers & Fries,Takeaway Food Services,Seats - Outdoor,7,144.9650858,-37.81765996
2022,Melbourne (CBD),Dukes Coffee Roasters,Cafes and Restaurants,Seats - Indoor,18,144.9661705,-37.81699232
2022,Melbourne (CBD),Coco Fresh Tea & Juice,Takeaway Food Services,Seats - Indoor,6,144.9656256,-37.81760739
2022,Melbourne (CBD),Little Cupcakes,Bakery Product Manufacturing (Non-factory based),Seats - Outdoor,8,144.9659971,-37.81751938
2022,Melbourne (CBD),Shandong Mama Mini,Takeaway Food Services,Seats - Indoor,16,144.9654744,-37.81664452
2022,Melbourne (CBD),Eurolane Cafe,Cafes and Restaurants,Seats - Outdoor,10,144.9655965,-37.8166029
2022,Melbourne (CBD),Three Drops Espresso,Cafes and Restaurants,Seats - Outdoor,25,144.9663262,-37.81584039
2022,Melbourne (CBD),Fishbowl,Cafes and Restaurants,Seats - Indoor,16,144.9659636,-37.81649322
2022,Melbourne (CBD),Liminal Melbourne,Cafes and Restaurants,Seats - Indoor,112,144.9687615,-37.81545152
2022,Melbourne (CBD),Lobby Lounge,Cafes and Restaurants,Seats - Indoor,70,144.9674252,-37.81581123
2022,Melbourne (CBD),Asian Pavilion,Cafes and Restaurants,Seats - Outdoor,13,144.9726256,-37.81430518
2022,Melbourne (CBD),Kenzan Japanese Restaurant,Cafes and Restaurants,Seats - Indoor,100,144.9726256,-37.81430518
2022,Melbourne (CBD),Taco Bill Collins Street,Cafes and Restaurants,Seats - Indoor,80,144.9604881,-37.81699089
2022,Melbourne (CBD),I Bean,Takeaway Food Services,Seats - Indoor,3,144.9608119,-37.8161549
2022,Melbourne (CBD),Rustica Little Collins,Cafes and Restaurants,Seats - Indoor,60,144.9617195,-37.81629291
2022,Melbourne (CBD),Le Petit Chateau,Cafes and Restaurants,Seats - Outdoor,25,144.9643408,-37.8155277
2022,Melbourne (CBD),Le Petit Chateau,Cafes and Restaurants,Seats - Indoor,25,144.9643408,-37.8155277
2022,Melbourne (CBD),Art Masterclass Master Cafe,Cafes and Restaurants,Seats - Indoor,37,144.9641736,-37.8157323
2022,Melbourne (CBD),Little Collins Melbourne,Cafes and Restaurants,Seats - Outdoor,20,144.9642254,-37.81528953
2022,Melbourne (CBD),Indu,"Pubs, Taverns and Bars",Seats - Indoor,171,144.9705844,-37.81393677
2022,Melbourne (CBD),Bowls Baby,Cafes and Restaurants,Seats - Outdoor,20,144.9706863,-37.81363931
2022,Melbourne (CBD),Handpicked Urban Cellar Door Melbourne,"Pubs, Taverns and Bars",Seats - Outdoor,8,144.9706863,-37.81363931
2022,Melbourne (CBD),Coffee Exchange,Cafes and Restaurants,Seats - Indoor,30,144.9731824,-37.81259964
2022,Melbourne (CBD),BABAJAN,Takeaway Food Services,Seats - Outdoor,12,144.9731824,-37.81259964
2022,Melbourne (CBD),The Royal Melbourne Hotel,"Pubs, Taverns and Bars",Seats - Outdoor,72,144.9552277,-37.81686702
2022,Melbourne (CBD),Saint & Rogue,"Pubs, Taverns and Bars",Seats - Indoor,120,144.9553519,-37.81741896
2022,Melbourne (CBD),Doughboys Doughnuts,Cafes and Restaurants,Seats - Indoor,12,144.9578138,-37.81636535
2022,Melbourne (CBD),Uncle David's Cafe,Takeaway Food Services,Seats - Indoor,8,144.95711,-37.81687975
2022,Melbourne (CBD),Cafe Felice,Cafes and Restaurants,Seats - Indoor,14,144.9601729,-37.81549193
2022,Melbourne (CBD),Le Petit Gateau,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,30,144.9595844,-37.81588562
2022,Melbourne (CBD),Lanai Restaurant & Bar,Cafes and Restaurants,Seats - Indoor,100,144.960636,-37.81581228
2022,Melbourne (CBD),Nosh,Cafes and Restaurants,Seats - Indoor,30,144.9629215,-37.81492944
2022,Melbourne (CBD),Oriental Tea House,Cafes and Restaurants,Seats - Outdoor,12,144.9619949,-37.81549168
2022,Melbourne (CBD),Aru Melbourne,Cafes and Restaurants,Seats - Indoor,110,144.9652234,-37.81420579
2022,Melbourne (CBD),Gourmet Curry Hut,Cafes and Restaurants,Seats - Indoor,28,144.9640096,-37.81488661
2022,Melbourne (CBD),My Modern Fresh Tea & Yogurt,Takeaway Food Services,Seats - Indoor,4,144.9679681,-37.81310953
2022,Melbourne (CBD),The Carlton Hotel,"Pubs, Taverns and Bars",Seats - Indoor,140,144.9676457,-37.81320442
2022,Melbourne (CBD),Salero Kito Padang Melbourne,Cafes and Restaurants,Seats - Outdoor,30,144.9666196,-37.81373785
2022,Melbourne (CBD),Il Bacaro Cucina E Bar,Cafes and Restaurants,Seats - Indoor,45,144.9678661,-37.81377422
2022,Melbourne (CBD),Joy Cupcakes,Bakery Product Manufacturing (Non-factory based),Seats - Indoor,12,144.9701094,-37.81281419
2022,Melbourne (CBD),Embla,Cafes and Restaurants,Seats - Outdoor,8,144.9687145,-37.81342971
2022,Melbourne (CBD),Brioche by Philip,Takeaway Food Services,Seats - Outdoor,4,144.9690213,-37.81349217
2022,Melbourne (CBD),Postal Hall,Cafes and Restaurants,Seats - Indoor,35,144.9690213,-37.81349217
2022,Melbourne (CBD),Sempre Melbourne,Cafes and Restaurants,Seats - Indoor,60,144.9719062,-37.81197511
2022,Melbourne (CBD),Beef Rice Noodle Bar,Cafes and Restaurants,Seats - Outdoor,2,144.9709028,-37.81223395
2022,Melbourne (CBD),Alibi Urban Gastropub,Cafes and Restaurants,Seats - Outdoor,12,144.9590415,-37.81458927
2022,Melbourne (CBD),Subway,Takeaway Food Services,Seats - Indoor,12,144.9627083,-37.81388773
2022,Melbourne (CBD),Brother Baba Budan,Cafes and Restaurants,Seats - Indoor,16,144.9621707,-37.8135324
2022,Melbourne (CBD),China Chilli,Cafes and Restaurants,Seats - Indoor,180,144.9668712,-37.81267381
2022,Melbourne (CBD),Pearl Chablis and Oyster Bar,Cafes and Restaurants,Seats - Indoor,30,144.967269,-37.81241904
2022,Melbourne (CBD),Red Pepper Indian Restaurant,Cafes and Restaurants,Seats - Outdoor,8,144.9724131,-37.81127777
2022,Melbourne (CBD),I Love Chicken,Cafes and Restaurants,Seats - Indoor,40,144.953608,-37.81541879
2022,Melbourne (CBD),Melbourne Hwaro Korean BBQ,Cafes and Restaurants,Seats - Indoor,92,144.9556697,-37.81501885
2022,Melbourne (CBD),Eggholic Upper West Side,Cafes and Restaurants,Seats - Indoor,24,144.9526854,-37.81445228
2022,Melbourne (CBD),Sura Korean BBQ,Cafes and Restaurants,Seats - Outdoor,20,144.9657251,-37.81067862
2022,Melbourne (CBD),Grill'd (QV),Cafes and Restaurants,Seats - Outdoor,27,144.9657251,-37.81067862
2022,Melbourne (CBD),FOUNDRY LANE,Cafes and Restaurants,Seats - Indoor,20,144.9675733,-37.81012779
2022,Melbourne (CBD),Frescatis Fine Foods,Cafes and Restaurants,Seats - Indoor,90,144.9552954,-37.81252713
2022,Melbourne (CBD),Little Sparrow,Cafes and Restaurants,Seats - Indoor,40,144.9628389,-37.81090175
2022,Melbourne (CBD),Sushi Jiro,Cafes and Restaurants,Seats - Outdoor,50,144.9628389,-37.81090175
2022,Melbourne (CBD),Hikari Life,Cafes and Restaurants,Seats - Indoor,12,144.9640877,-37.81084451
2022,Melbourne (CBD),Kko-Kko,Cafes and Restaurants,Seats - Outdoor,12,144.9688274,-37.80893103
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2021,Melbourne (CBD),Gyoza Gyoza,Cafes and Restaurants,Seats - Indoor,100,144.9639289,-37.81247035
2021,Melbourne (CBD),Yang's Braised Chicken Rice,Cafes and Restaurants,Seats - Indoor,70,144.9658722,-37.81221877
2021,Melbourne (CBD),Yamato Japanese Restaurant,Cafes and Restaurants,Seats - Indoor,50,144.9695839,-37.81067064
2021,Melbourne (CBD),Korean BBQ Buffet,Cafes and Restaurants,Seats - Indoor,70,144.9682609,-37.81078634
2021,Melbourne (CBD),Shanghai Village,Cafes and Restaurants,Seats - Indoor,180,144.9690759,-37.81124603
2021,Melbourne (CBD),Heartbreaker,"Pubs, Taverns and Bars",Seats - Indoor,100,144.9676438,-37.81098245
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
2023,Melbourne (CBD),Sushi Hut,Takeaway Food Services,Seats - Outdoor,8,144.9629953,-37.81569828
2023,Melbourne (CBD),Barbarella Gelato & Wine,Cafes and Restaurants,Seats - Indoor,35,144.9643408,-37.8155277
2023,Melbourne (CBD),The Victoria Hotel Melbourne,Accommodation,Seats - Indoor,120,144.9670808,-37.81446502
2023,Melbourne (CBD),People's Coffee,Takeaway Food Services,Seats - Indoor,8,144.9706863,-37.81363931
2023,Melbourne (CBD),The Next Hotel Melbourne,Accommodation,Seats - Indoor,80,144.9706863,-37.81363931
2023,Melbourne (CBD),Bar Lourinha,"Pubs, Taverns and Bars",Seats - Outdoor,16,144.9724927,-37.81278437
2023,Melbourne (CBD),The Royal Melbourne Hotel,"Pubs, Taverns and Bars",Seats - Outdoor,72,144.9552277,-37.81686702
2023,Melbourne (CBD),Salero Kito Padang Melbourne,Cafes and Restaurants,Seats - Indoor,25,144.9666196,-37.81373785
2023,Melbourne (CBD),Otherside Coffee,Takeaway Food Services,Seats - Indoor,8,144.9675812,-37.81390745
2023,Melbourne (CBD),The Crafty Squire,"Pubs, Taverns and Bars",Seats - Indoor,100,144.9681534,-37.81368233
2023,Melbourne (CBD),The Meating House,Cafes and Restaurants,Seats - Outdoor,20,144.9701094,-37.81281419
2023,Melbourne (CBD),La Di Da,Cafes and Restaurants,Seats - Outdoor,80,144.9556242,-37.81551358
2023,Melbourne (CBD),Slate Restaurant Bar,Cafes and Restaurants,Seats - Indoor,80,144.957392,-37.81531894
2023,Melbourne (CBD),Rock the Wok,Cafes and Restaurants,Seats - Outdoor,24,144.957392,-37.81531894
2023,Melbourne (CBD),Brother Baba Budan,Cafes and Restaurants,Seats - Indoor,16,144.9621707,-37.8135324
2023,Melbourne (CBD),Soul Cafe,Cafes and Restaurants,Seats - Indoor,42,144.9650108,-37.8130993
2023,Melbourne (CBD),Two Peck Crispy Chicken,Takeaway Food Services,Seats - Indoor,5,144.967269,-37.81241904
2023,Melbourne (CBD),Dessert Story,Cafes and Restaurants,Seats - Indoor,60,144.9668268,-37.81221737
2023,Melbourne (CBD),Cambodia's Kitchen,Cafes and Restaurants,Seats - Indoor,45,144.9675687,-37.81233544
2023,Melbourne (CBD),Red Emperor In Chinatown,Cafes and Restaurants,Seats - Indoor,300,144.9688386,-37.81203485
2023,Melbourne (CBD),D MARCOS ESPRESSO BAR,Takeaway Food Services,Seats - Indoor,10,144.9697609,-37.8117268
2023,Melbourne (CBD),Momo / Gyoza Gyoza,Cafes and Restaurants,Seats - Outdoor,3,144.9690101,-37.81158838
2023,Melbourne (CBD),Kebab Society,Takeaway Food Services,Seats - Indoor,6,144.9548589,-37.81514957
2023,Melbourne (CBD),Bon Bon Boy - Spencer Street,Cafes and Restaurants,Seats - Outdoor,20,144.953608,-37.81541879
2023,Melbourne (CBD),Denmark House,Cafes and Restaurants,Seats - Indoor,45,144.9597266,-37.81392426
2023,Melbourne (CBD),Gasthaus On Queen,Cafes and Restaurants,Seats - Indoor,55,144.9599066,-37.81386712
2023,Melbourne (CBD),Luis BBQ & Pizza,Takeaway Food Services,Seats - Indoor,18,144.9622827,-37.81321338
2023,Melbourne (CBD),Nola,Catering Services,Seats - Indoor,50,144.9612622,-37.81339479
2023,Melbourne (CBD),Smith Kebabs,Takeaway Food Services,Seats - Indoor,10,144.9695128,-37.81050752
2023,Melbourne (CBD),Bettys Burgers & Concrete Co. Exhibition Street,Cafes and Restaurants,Seats - Indoor,65,144.9704817,-37.8104747
2023,Melbourne (CBD),Father John Cafe,Cafes and Restaurants,Seats - Indoor,21,144.9720477,-37.81012626
2023,Melbourne (CBD),Father John Cafe,Cafes and Restaurants,Seats - Outdoor,14,144.9720477,-37.81012626
2023,Melbourne (CBD),Benny's Bakery Cafe,Cafes and Restaurants,Seats - Indoor,12,144.9560016,-37.81346261
2023,Melbourne (CBD),Hanshin Pocha Melbourne,Cafes and Restaurants,Seats - Indoor,108,144.9605402,-37.81181418
2023,Melbourne (CBD),Where's Marcel?,Cafes and Restaurants,Seats - Indoor,36,144.9657251,-37.81067862
2023,Melbourne (CBD),Old Beijing,Cafes and Restaurants,Seats - Indoor,220,144.9657251,-37.81067862
2023,Melbourne (CBD),No Vacancy,Other Store-Based Retailing n.e.c.,Seats - Indoor,40,144.9657251,-37.81067862
2023,Melbourne (CBD),Mr Teriyaki,Takeaway Food Services,Seats - Indoor,8,144.9657251,-37.81067862
2023,Melbourne (CBD),Sakura Kaiten Sushi,Cafes and Restaurants,Seats - Indoor,42,144.9681742,-37.80994367
2023,Melbourne (CBD),Barista Cafe,Cafes and Restaurants,Seats - Indoor,52,144.9699756,-37.80941503
2023,Melbourne (CBD),Isshin Ramen Bar,Cafes and Restaurants,Seats - Indoor,40,144.9612082,-37.81067434
2023,Melbourne (CBD),Yum Sing House,Cafes and Restaurants,Seats - Indoor,85,144.9608871,-37.81097276
2023,Melbourne (CBD),Don Don Japanese Restaurant,Cafes and Restaurants,Seats - Indoor,25,144.9628389,-37.81090175
2023,Melbourne (CBD),Harajuku Crepes,Takeaway Food Services,Seats - Indoor,4,144.9628389,-37.81090175
2023,Melbourne (CBD),Harajuku Crepes,Takeaway Food Services,Seats - Outdoor,10,144.9628389,-37.81090175
2023,Melbourne (CBD),Mad Mex,Cafes and Restaurants,Seats - Indoor,25,144.9628389,-37.81090175
2023,Melbourne (CBD),Old shanghai,Takeaway Food Services,Seats - Indoor,4,144.9628389,-37.81090175
2023,Melbourne (CBD),Her Bar,"Pubs, Taverns and Bars",Seats - Indoor,62,144.9641451,-37.81148567
2023,Melbourne (CBD),Tokui Sushi,Takeaway Food Services,Seats - Indoor,10,144.9643589,-37.81143183
2023,Melbourne (CBD),Kko-Kko,Cafes and Restaurants,Seats - Indoor,24,144.9688274,-37.80893103
2023,Melbourne (CBD),Grandma's Dumplings,Cafes and Restaurants,Seats - Indoor,44,144.9687048,-37.80869912
